"time";"max_level";"identifier"
"2007-06-30 00:00:00";209;"06022"
"2007-07-04 00:00:00";274;"05004"
"2007-06-30 00:00:00";19;"05012"
"2007-07-03 00:00:00";253;"06296"
"2007-06-28 00:00:00";-47;"05024"
"2007-07-02 00:00:00";264;"05004"
"2007-06-29 00:00:00";25;"05012"
"2007-07-02 00:00:00";106;"05805"
"2007-06-29 00:00:00";-53;"05024"
"2007-07-04 00:00:00";223;"06022"
"2007-07-03 00:00:00";237;"06022"
"2007-07-01 00:00:00";341;"06027"
"2007-06-30 00:00:00";339;"06027"
"2007-06-29 00:00:00";208;"06022"
"2007-06-29 00:00:00";237;"05004"
"2007-06-29 00:00:00";335;"06027"
"2007-06-30 00:00:00";-53;"05024"
"2007-07-01 00:00:00";189;"06005"
"2007-06-30 00:00:00";207;"06296"
"2007-07-01 00:00:00";12;"05012"
"2007-06-25 00:00:00";8;"05012"
"2007-06-21 00:00:00";166;"06296"
"2007-06-21 00:00:00";41;"05024"
"2007-06-27 00:00:00";257;"05004"
"2007-06-22 00:00:00";95;"05805"
"2007-06-23 00:00:00";32;"05012"
"2007-06-21 00:00:00";238;"05004"
"2007-06-23 00:00:00";189;"06005"
"2007-06-25 00:00:00";282;"06027"
"2007-06-23 00:00:00";147;"06296"
"2007-06-25 00:00:00";-5;"05024"
"2007-06-27 00:00:00";30;"05012"
"2007-06-26 00:00:00";221;"06005"
"2007-06-26 00:00:00";77;"05805"
"2007-06-26 00:00:00";17;"05012"
"2007-06-25 00:00:00";252;"05004"
"2007-06-22 00:00:00";162;"06022"
"2007-06-25 00:00:00";219;"06005"
"2007-06-26 00:00:00";-19;"05024"
"2007-06-24 00:00:00";6;"05024"
"2007-06-24 00:00:00";292;"06027"
"2007-06-25 00:00:00";71;"05805"
"2007-06-22 00:00:00";206;"06005"
"2007-06-24 00:00:00";142;"06296"
"2007-06-23 00:00:00";82;"05805"
"2007-06-26 00:00:00";190;"06296"
"2007-06-24 00:00:00";16;"05012"
"2007-06-23 00:00:00";299;"06027"
"2007-06-27 00:00:00";81;"05805"
"2007-06-25 00:00:00";171;"06296"
"2007-06-24 00:00:00";195;"06005"
"2007-06-23 00:00:00";222;"05004"
"2007-06-21 00:00:00";66;"05012"
"2007-06-25 00:00:00";189;"06022"
"2007-06-27 00:00:00";201;"06296"
"2007-06-22 00:00:00";35;"05024"
"2007-06-27 00:00:00";296;"06027"
"2007-06-27 00:00:00";255;"06005"
"2007-06-26 00:00:00";211;"06022"
"2007-06-22 00:00:00";298;"06027"
"2007-06-21 00:00:00";106;"05805"
"2007-06-27 00:00:00";214;"06022"
"2007-06-22 00:00:00";156;"06296"
"2007-06-22 00:00:00";220;"05004"
"2007-06-21 00:00:00";286;"06027"
"2007-06-27 00:00:00";-32;"05024"
"2007-06-24 00:00:00";74;"05805"
"2007-06-26 00:00:00";256;"05004"
"2007-06-24 00:00:00";159;"06022"
"2007-06-22 00:00:00";49;"05012"
"2007-06-24 00:00:00";237;"05004"
"2007-06-26 00:00:00";278;"06027"
"2007-06-23 00:00:00";150;"06022"
"2007-06-21 00:00:00";169;"06022"
"2007-06-23 00:00:00";17;"05024"
"2007-06-21 00:00:00";219;"06005"
"2007-07-08 00:00:00";131;"06005"
"2007-07-06 00:00:00";218;"06296"
"2007-07-10 00:00:00";38;"05012"
"2007-07-06 00:00:00";27;"05012"
"2007-07-08 00:00:00";141;"06022"
"2007-07-07 00:00:00";180;"06296"
"2007-07-10 00:00:00";291;"05004"
"2007-07-08 00:00:00";339;"06027"
"2007-07-08 00:00:00";59;"05805"
"2007-07-05 00:00:00";230;"06296"
"2007-07-09 00:00:00";34;"05012"
"2007-07-05 00:00:00";277;"05004"
"2007-07-09 00:00:00";64;"05805"
"2007-07-08 00:00:00";-61;"05024"
"2007-07-07 00:00:00";-63;"05024"
"2007-07-07 00:00:00";68;"05805"
"2007-07-09 00:00:00";-55;"05024"
"2007-07-11 00:00:00";113;"06022"
"2007-07-10 00:00:00";131;"06005"
"2007-07-10 00:00:00";134;"06296"
"2007-07-06 00:00:00";285;"05004"
"2007-07-09 00:00:00";297;"05004"
"2007-07-11 00:00:00";265;"06027"
"2007-07-11 00:00:00";142;"06296"
"2007-07-06 00:00:00";-65;"05024"
"2007-07-08 00:00:00";31;"05012"
"2007-07-09 00:00:00";310;"06027"
"2007-07-08 00:00:00";297;"05004"
"2007-07-05 00:00:00";94;"05805"
"2007-07-11 00:00:00";141;"06005"
"2007-07-05 00:00:00";202;"06022"
"2007-07-11 00:00:00";92;"05805"
"2007-07-06 00:00:00";82;"05805"
"2007-07-10 00:00:00";-52;"05024"
"2007-07-07 00:00:00";159;"06022"
"2007-07-06 00:00:00";181;"06022"
"2007-07-05 00:00:00";148;"06005"
"2007-07-06 00:00:00";138;"06005"
"2007-07-10 00:00:00";74;"05805"
"2007-07-08 00:00:00";160;"06296"
"2007-07-07 00:00:00";358;"06027"
"2007-07-05 00:00:00";-63;"05024"
"2007-07-11 00:00:00";278;"05004"
"2007-07-11 00:00:00";38;"05012"
"2007-07-07 00:00:00";27;"05012"
"2007-07-10 00:00:00";285;"06027"
"2007-07-07 00:00:00";133;"06005"
"2007-07-05 00:00:00";27;"05012"
"2007-07-09 00:00:00";145;"06296"
"2007-07-07 00:00:00";293;"05004"
"2007-07-10 00:00:00";116;"06022"
"2007-07-09 00:00:00";125;"06022"
"2007-07-09 00:00:00";129;"06005"
"2007-07-05 00:00:00";378;"06027"
"2007-07-06 00:00:00";370;"06027"
"2007-07-11 00:00:00";-49;"05024"
"2014-05-13 00:00:00";46;"06296"
"2014-05-11 00:00:00";108;"06005"
"2014-05-09 00:00:00";42;"05024"
"2014-05-10 00:00:00";40;"05024"
"2014-05-11 00:00:00";41;"05024"
"2014-05-08 00:00:00";235;"05805"
"2014-05-12 00:00:00";91;"05012"
"2014-05-10 00:00:00";280;"06027"
"2014-05-12 00:00:00";157;"05805"
"2014-05-11 00:00:00";79;"05012"
"2014-05-10 00:00:00";71;"05012"
"2014-05-09 00:00:00";299;"05004"
"2014-05-08 00:00:00";114;"06296"
"2014-05-09 00:00:00";291;"06027"
"2014-05-11 00:00:00";55;"06296"
"2014-05-13 00:00:00";155;"05805"
"2014-05-12 00:00:00";43;"05024"
"2014-05-09 00:00:00";106;"06005"
"2014-05-11 00:00:00";252;"06027"
"2014-05-12 00:00:00";43;"06022"
"2014-05-13 00:00:00";195;"06027"
"2014-05-10 00:00:00";105;"06005"
"2014-05-13 00:00:00";111;"06005"
"2014-05-09 00:00:00";63;"05012"
"2014-05-14 00:00:00";45;"05024"
"2014-05-14 00:00:00";109;"06005"
"2014-05-08 00:00:00";104;"06022"
"2014-05-12 00:00:00";228;"06027"
"2014-05-08 00:00:00";43;"05024"
"2014-05-09 00:00:00";105;"06296"
"2014-05-14 00:00:00";147;"05805"
"2014-05-14 00:00:00";190;"06027"
"2014-05-08 00:00:00";295;"06027"
"2014-05-12 00:00:00";41;"06296"
"2014-05-12 00:00:00";337;"05004"
"2014-05-13 00:00:00";337;"05004"
"2014-05-13 00:00:00";44;"05024"
"2014-05-14 00:00:00";58;"06296"
"2014-05-09 00:00:00";86;"06022"
"2014-05-14 00:00:00";108;"05012"
"2014-05-11 00:00:00";150;"05805"
"2014-05-09 00:00:00";208;"05805"
"2014-05-13 00:00:00";99;"05012"
"2014-05-11 00:00:00";327;"05004"
"2014-05-10 00:00:00";69;"06022"
"2014-05-10 00:00:00";184;"05805"
"2014-05-14 00:00:00";47;"06022"
"2014-05-11 00:00:00";55;"06022"
"2014-05-08 00:00:00";54;"05012"
"2014-05-10 00:00:00";83;"06296"
"2014-05-14 00:00:00";329;"05004"
"2014-05-12 00:00:00";108;"06005"
"2014-05-10 00:00:00";299;"05004"
"2014-05-08 00:00:00";299;"05004"
"2014-05-13 00:00:00";43;"06022"
"2014-05-08 00:00:00";107;"06005"
"2007-07-15 00:00:00";152;"06296"
"2007-07-13 00:00:00";96;"05805"
"2007-07-14 00:00:00";147;"06296"
"2007-07-15 00:00:00";-3;"05012"
"2007-07-18 00:00:00";-71;"05024"
"2007-07-14 00:00:00";-45;"05024"
"2007-07-18 00:00:00";265;"06027"
"2007-07-18 00:00:00";219;"06296"
"2007-07-16 00:00:00";137;"06022"
"2007-07-16 00:00:00";166;"06296"
"2007-07-14 00:00:00";223;"05004"
"2007-07-17 00:00:00";192;"06296"
"2007-07-15 00:00:00";-48;"05024"
"2007-07-14 00:00:00";102;"05805"
"2007-07-13 00:00:00";26;"05012"
"2007-07-12 00:00:00";184;"06005"
"2007-07-12 00:00:00";148;"06296"
"2007-07-17 00:00:00";251;"06027"
"2007-07-16 00:00:00";102;"05805"
"2007-07-18 00:00:00";-41;"05012"
"2007-07-18 00:00:00";231;"06022"
"2007-07-17 00:00:00";-61;"05024"
"2007-07-15 00:00:00";100;"05805"
"2007-07-15 00:00:00";317;"06005"
"2007-07-13 00:00:00";250;"06027"
"2007-07-16 00:00:00";254;"06027"
"2007-07-12 00:00:00";-47;"05024"
"2007-07-14 00:00:00";112;"06022"
"2007-07-13 00:00:00";-45;"05024"
"2007-07-13 00:00:00";115;"06022"
"2007-07-12 00:00:00";260;"05004"
"2007-07-12 00:00:00";34;"05012"
"2007-07-13 00:00:00";241;"05004"
"2007-07-15 00:00:00";207;"05004"
"2007-07-17 00:00:00";117;"05805"
"2007-07-14 00:00:00";12;"05012"
"2007-07-16 00:00:00";-53;"05024"
"2007-07-17 00:00:00";200;"05004"
"2007-07-17 00:00:00";196;"06022"
"2007-07-16 00:00:00";378;"06005"
"2007-07-16 00:00:00";-16;"05012"
"2007-07-14 00:00:00";302;"06005"
"2007-07-16 00:00:00";199;"05004"
"2007-07-12 00:00:00";115;"06022"
"2007-07-18 00:00:00";538;"06005"
"2007-07-13 00:00:00";149;"06296"
"2007-07-15 00:00:00";119;"06022"
"2007-07-14 00:00:00";253;"06027"
"2007-07-15 00:00:00";258;"06027"
"2007-07-17 00:00:00";-32;"05012"
"2007-07-17 00:00:00";474;"06005"
"2007-07-18 00:00:00";203;"05004"
"2007-07-13 00:00:00";290;"06005"
"2007-07-18 00:00:00";104;"05805"
"2007-07-12 00:00:00";99;"05805"
"2007-07-12 00:00:00";249;"06027"
"1994-01-28 00:00:00";-126;"05012"
"1994-01-28 00:00:00";100;"06296"
"1994-01-29 00:00:00";148;"05004"
"1994-02-02 00:00:00";170;"06027"
"1994-01-31 00:00:00";-114;"05024"
"1994-01-27 00:00:00";-127;"05012"
"1994-01-27 00:00:00";150;"05004"
"1994-02-01 00:00:00";-115;"05024"
"1994-01-28 00:00:00";-108;"05024"
"1994-01-31 00:00:00";97;"06296"
"1994-01-27 00:00:00";181;"06027"
"1994-01-30 00:00:00";173;"06027"
"1994-01-31 00:00:00";103;"06005"
"1994-02-02 00:00:00";33;"06022"
"1994-02-01 00:00:00";150;"05004"
"1994-01-31 00:00:00";24;"06022"
"1994-01-27 00:00:00";52;"05805"
"1994-01-30 00:00:00";90;"06296"
"1994-01-28 00:00:00";60;"05805"
"1994-01-30 00:00:00";-122;"05012"
"1994-01-31 00:00:00";-122;"05012"
"1994-01-30 00:00:00";103;"06005"
"1994-02-01 00:00:00";103;"06005"
"1994-01-27 00:00:00";115;"06296"
"1994-01-29 00:00:00";-123;"05012"
"1994-02-01 00:00:00";-123;"05012"
"1994-01-29 00:00:00";-110;"05024"
"1994-01-27 00:00:00";103;"06005"
"1994-01-27 00:00:00";-104;"05024"
"1994-02-02 00:00:00";103;"06296"
"1994-01-31 00:00:00";51;"05805"
"1994-01-27 00:00:00";38;"06022"
"1994-01-28 00:00:00";176;"06027"
"1994-02-01 00:00:00";30;"06022"
"1994-01-30 00:00:00";49;"05805"
"1994-01-31 00:00:00";166;"06027"
"1994-01-28 00:00:00";103;"06005"
"1994-01-29 00:00:00";103;"06005"
"1994-02-02 00:00:00";-123;"05012"
"1994-01-31 00:00:00";147;"05004"
"1994-01-30 00:00:00";21;"06022"
"1994-01-28 00:00:00";29;"06022"
"1994-01-29 00:00:00";87;"06296"
"1994-02-02 00:00:00";151;"05004"
"1994-02-01 00:00:00";99;"06296"
"1994-01-30 00:00:00";147;"05004"
"1994-02-02 00:00:00";-115;"05024"
"1994-02-01 00:00:00";174;"06027"
"1994-01-30 00:00:00";-112;"05024"
"1994-01-28 00:00:00";149;"05004"
"1994-02-02 00:00:00";41;"05805"
"1994-01-29 00:00:00";53;"05805"
"1994-01-29 00:00:00";20;"06022"
"1994-01-29 00:00:00";173;"06027"
"1994-02-02 00:00:00";103;"06005"
"1994-02-01 00:00:00";44;"05805"
"2006-05-11 00:00:00";388;"06027"
"2006-05-12 00:00:00";173;"05805"
"2006-05-16 00:00:00";331;"05004"
"2006-05-15 00:00:00";210;"06296"
"2006-05-14 00:00:00";318;"05004"
"2006-05-12 00:00:00";42;"05024"
"2006-05-17 00:00:00";330;"05004"
"2006-05-11 00:00:00";162;"05805"
"2006-05-15 00:00:00";222;"05805"
"2006-05-12 00:00:00";303;"05004"
"2006-05-11 00:00:00";277;"06296"
"2006-05-15 00:00:00";163;"05012"
"2006-05-11 00:00:00";112;"05012"
"2006-05-13 00:00:00";285;"06005"
"2006-05-15 00:00:00";277;"06005"
"2006-05-17 00:00:00";170;"05805"
"2006-05-15 00:00:00";234;"06022"
"2006-05-12 00:00:00";277;"06022"
"2006-05-16 00:00:00";198;"06296"
"2006-05-12 00:00:00";295;"06005"
"2006-05-17 00:00:00";93;"05024"
"2006-05-13 00:00:00";53;"05024"
"2006-05-11 00:00:00";298;"05004"
"2006-05-17 00:00:00";188;"05012"
"2006-05-15 00:00:00";398;"06027"
"2006-05-13 00:00:00";178;"05805"
"2006-05-14 00:00:00";212;"05805"
"2006-05-12 00:00:00";130;"05012"
"2006-05-16 00:00:00";272;"06005"
"2006-05-16 00:00:00";380;"06027"
"2006-05-16 00:00:00";189;"05805"
"2006-05-16 00:00:00";178;"05012"
"2006-05-13 00:00:00";308;"05004"
"2006-05-12 00:00:00";259;"06296"
"2006-05-11 00:00:00";290;"06022"
"2006-05-13 00:00:00";256;"06296"
"2006-05-16 00:00:00";223;"06022"
"2006-05-13 00:00:00";137;"05012"
"2006-05-12 00:00:00";409;"06027"
"2006-05-17 00:00:00";181;"06296"
"2006-05-17 00:00:00";211;"06022"
"2006-05-17 00:00:00";269;"06005"
"2006-05-14 00:00:00";405;"06027"
"2006-05-11 00:00:00";299;"06005"
"2006-05-17 00:00:00";353;"06027"
"2006-05-14 00:00:00";227;"06296"
"2006-05-15 00:00:00";328;"05004"
"2006-05-15 00:00:00";74;"05024"
"2006-05-16 00:00:00";84;"05024"
"2006-05-14 00:00:00";280;"06005"
"2006-05-11 00:00:00";39;"05024"
"2006-05-13 00:00:00";270;"06022"
"2006-05-14 00:00:00";64;"05024"
"2006-05-14 00:00:00";252;"06022"
"2006-05-13 00:00:00";411;"06027"
"2006-05-14 00:00:00";155;"05012"
"2005-05-12 00:00:00";209;"06022"
"2005-05-14 00:00:00";259;"06005"
"2005-05-13 00:00:00";195;"05805"
"2005-05-18 00:00:00";332;"06005"
"2005-05-15 00:00:00";194;"05012"
"2005-05-13 00:00:00";259;"06005"
"2005-05-16 00:00:00";198;"05012"
"2005-05-12 00:00:00";180;"05805"
"2005-05-17 00:00:00";230;"06022"
"2005-05-14 00:00:00";188;"05012"
"2005-05-16 00:00:00";224;"06022"
"2005-05-17 00:00:00";183;"05024"
"2005-05-13 00:00:00";209;"06022"
"2005-05-17 00:00:00";380;"05004"
"2005-05-13 00:00:00";186;"06296"
"2005-05-16 00:00:00";277;"06005"
"2005-05-15 00:00:00";224;"06022"
"2005-05-17 00:00:00";398;"06027"
"2005-05-16 00:00:00";392;"06027"
"2005-05-16 00:00:00";179;"05024"
"2005-05-13 00:00:00";347;"06027"
"2005-05-12 00:00:00";318;"05004"
"2005-05-15 00:00:00";200;"06296"
"2005-05-18 00:00:00";193;"05805"
"2005-05-17 00:00:00";208;"05012"
"2005-05-18 00:00:00";215;"05012"
"2005-05-13 00:00:00";178;"05024"
"2005-05-12 00:00:00";337;"06027"
"2005-05-18 00:00:00";388;"06027"
"2005-05-14 00:00:00";215;"05805"
"2005-05-13 00:00:00";182;"05012"
"2005-05-12 00:00:00";188;"06296"
"2005-05-13 00:00:00";332;"05004"
"2005-05-16 00:00:00";362;"05004"
"2005-05-17 00:00:00";216;"05805"
"2005-05-18 00:00:00";399;"05004"
"2005-05-16 00:00:00";236;"05805"
"2005-05-17 00:00:00";213;"06296"
"2005-05-12 00:00:00";261;"06005"
"2005-05-14 00:00:00";191;"06296"
"2005-05-15 00:00:00";245;"05805"
"2005-05-14 00:00:00";341;"05004"
"2005-05-12 00:00:00";188;"05024"
"2005-05-17 00:00:00";285;"06005"
"2005-05-14 00:00:00";380;"06027"
"2005-05-18 00:00:00";187;"05024"
"2005-05-15 00:00:00";267;"06005"
"2005-05-12 00:00:00";175;"05012"
"2005-05-15 00:00:00";386;"06027"
"2005-05-18 00:00:00";220;"06296"
"2005-05-14 00:00:00";171;"05024"
"2005-05-18 00:00:00";230;"06022"
"2005-05-16 00:00:00";206;"06296"
"2005-05-14 00:00:00";216;"06022"
"2005-05-15 00:00:00";352;"05004"
"2005-05-15 00:00:00";171;"05024"
"2005-05-31 00:00:00";274;"05012"
"2005-05-29 00:00:00";250;"06005"
"2005-05-29 00:00:00";267;"05012"
"2005-05-28 00:00:00";238;"06005"
"2005-05-28 00:00:00";259;"05012"
"2005-05-28 00:00:00";252;"06022"
"2005-05-27 00:00:00";245;"06005"
"2005-05-27 00:00:00";273;"06022"
"2005-05-30 00:00:00";313;"06005"
"2005-05-26 00:00:00";268;"06296"
"2005-05-31 00:00:00";210;"06022"
"2005-05-30 00:00:00";220;"06022"
"2005-05-28 00:00:00";247;"05024"
"2005-06-01 00:00:00";255;"05024"
"2005-05-28 00:00:00";237;"06296"
"2005-05-29 00:00:00";440;"05004"
"2005-05-30 00:00:00";207;"06296"
"2005-06-01 00:00:00";423;"05004"
"2005-05-30 00:00:00";428;"06027"
"2005-05-27 00:00:00";259;"05012"
"2005-05-31 00:00:00";253;"05024"
"2005-05-29 00:00:00";218;"06296"
"2005-05-26 00:00:00";259;"05012"
"2005-05-26 00:00:00";417;"05004"
"2005-06-01 00:00:00";277;"05012"
"2005-05-26 00:00:00";463;"06027"
"2005-05-30 00:00:00";269;"05012"
"2005-05-28 00:00:00";453;"06027"
"2005-05-27 00:00:00";446;"06027"
"2005-05-31 00:00:00";366;"06005"
"2005-05-28 00:00:00";163;"05805"
"2005-05-26 00:00:00";239;"05024"
"2005-05-31 00:00:00";205;"06296"
"2005-06-01 00:00:00";351;"06005"
"2005-05-28 00:00:00";437;"05004"
"2005-05-27 00:00:00";254;"06296"
"2005-05-26 00:00:00";181;"05805"
"2005-05-29 00:00:00";234;"06022"
"2005-05-29 00:00:00";251;"05024"
"2005-05-26 00:00:00";290;"06022"
"2005-05-31 00:00:00";428;"05004"
"2005-05-29 00:00:00";428;"06027"
"2005-05-29 00:00:00";172;"05805"
"2005-05-30 00:00:00";253;"05024"
"2005-06-01 00:00:00";520;"06027"
"2005-05-27 00:00:00";430;"05004"
"2005-05-30 00:00:00";177;"05805"
"2005-05-31 00:00:00";165;"05805"
"2005-05-26 00:00:00";261;"06005"
"2005-05-27 00:00:00";174;"05805"
"2005-05-30 00:00:00";437;"05004"
"2005-06-01 00:00:00";206;"06296"
"2005-06-01 00:00:00";152;"05805"
"2005-06-01 00:00:00";208;"06022"
"2005-05-31 00:00:00";444;"06027"
"2005-05-27 00:00:00";243;"05024"
"2011-11-27 00:00:00";55;"05805"
"2011-11-26 00:00:00";-143;"05012"
"2011-11-27 00:00:00";-115;"05012"
"2011-11-24 00:00:00";61;"05805"
"2011-11-27 00:00:00";3;"06022"
"2011-11-29 00:00:00";74;"06296"
"2011-11-24 00:00:00";-224;"05024"
"2011-11-25 00:00:00";-155;"05012"
"2011-11-27 00:00:00";-247;"05024"
"2011-11-26 00:00:00";58;"05805"
"2011-11-26 00:00:00";62;"06296"
"2011-11-25 00:00:00";42;"06296"
"2011-11-28 00:00:00";96;"06027"
"2011-11-28 00:00:00";-237;"05024"
"2011-11-24 00:00:00";81;"06005"
"2011-11-29 00:00:00";-227;"05024"
"2011-11-30 00:00:00";70;"06005"
"2011-11-28 00:00:00";-103;"05012"
"2011-11-25 00:00:00";42;"06027"
"2011-11-30 00:00:00";-2;"06022"
"2011-11-27 00:00:00";12;"05004"
"2011-11-26 00:00:00";82;"06005"
"2011-11-27 00:00:00";76;"06296"
"2011-11-26 00:00:00";9;"05004"
"2011-11-30 00:00:00";48;"05805"
"2011-11-30 00:00:00";37;"05004"
"2011-11-25 00:00:00";-15;"06022"
"2011-11-24 00:00:00";41;"06027"
"2011-11-28 00:00:00";55;"05805"
"2011-11-24 00:00:00";23;"06296"
"2011-11-25 00:00:00";83;"06005"
"2011-11-27 00:00:00";81;"06005"
"2011-11-29 00:00:00";46;"05805"
"2011-11-28 00:00:00";4;"05004"
"2011-11-24 00:00:00";-10;"06022"
"2011-11-29 00:00:00";-1;"06022"
"2011-11-26 00:00:00";-252;"05024"
"2011-11-27 00:00:00";84;"06027"
"2011-11-28 00:00:00";78;"06005"
"2011-11-28 00:00:00";0;"06022"
"2011-11-25 00:00:00";5;"05004"
"2011-11-29 00:00:00";107;"06027"
"2011-11-25 00:00:00";56;"05805"
"2011-11-29 00:00:00";75;"06005"
"2011-11-25 00:00:00";-229;"05024"
"2011-11-26 00:00:00";83;"06027"
"2011-11-29 00:00:00";-102;"05012"
"2011-11-30 00:00:00";123;"06027"
"2011-11-28 00:00:00";80;"06296"
"2011-11-30 00:00:00";-100;"05012"
"2011-11-24 00:00:00";-136;"05012"
"2011-11-30 00:00:00";70;"06296"
"2011-11-30 00:00:00";-223;"05024"
"2011-11-24 00:00:00";20;"05004"
"2011-11-26 00:00:00";-7;"06022"
"2011-11-29 00:00:00";57;"05004"
"2011-05-03 00:00:00";195;"06005"
"2011-05-01 00:00:00";177;"06296"
"2011-04-28 00:00:00";101;"06296"
"2011-05-01 00:00:00";129;"05805"
"2011-04-30 00:00:00";231;"06005"
"2011-05-04 00:00:00";190;"06022"
"2011-04-29 00:00:00";177;"05004"
"2011-05-02 00:00:00";40;"05012"
"2011-05-01 00:00:00";228;"06005"
"2011-05-04 00:00:00";187;"06005"
"2011-04-30 00:00:00";218;"06027"
"2011-04-29 00:00:00";115;"06296"
"2011-05-01 00:00:00";39;"05012"
"2011-04-28 00:00:00";212;"06027"
"2011-04-29 00:00:00";120;"05805"
"2011-05-03 00:00:00";134;"05805"
"2011-05-02 00:00:00";183;"05004"
"2011-04-28 00:00:00";71;"06022"
"2011-05-03 00:00:00";354;"06027"
"2011-05-04 00:00:00";181;"05024"
"2011-05-02 00:00:00";310;"06027"
"2011-04-28 00:00:00";343;"06005"
"2011-05-03 00:00:00";199;"06022"
"2011-05-02 00:00:00";255;"05024"
"2011-05-02 00:00:00";167;"06296"
"2011-04-28 00:00:00";368;"05024"
"2011-04-30 00:00:00";166;"06296"
"2011-05-04 00:00:00";150;"06296"
"2011-05-04 00:00:00";190;"05004"
"2011-05-02 00:00:00";205;"06005"
"2011-04-29 00:00:00";124;"06022"
"2011-05-03 00:00:00";187;"05004"
"2011-05-01 00:00:00";250;"06027"
"2011-04-28 00:00:00";113;"05805"
"2011-04-30 00:00:00";219;"06022"
"2011-04-30 00:00:00";127;"05805"
"2011-04-29 00:00:00";217;"06027"
"2011-05-03 00:00:00";236;"05024"
"2011-04-29 00:00:00";338;"05024"
"2011-04-30 00:00:00";296;"05024"
"2011-04-30 00:00:00";36;"05012"
"2011-04-28 00:00:00";175;"05004"
"2011-05-02 00:00:00";208;"06022"
"2011-04-29 00:00:00";39;"05012"
"2011-05-04 00:00:00";305;"06027"
"2011-05-04 00:00:00";138;"05805"
"2011-05-01 00:00:00";269;"05024"
"2011-05-03 00:00:00";38;"05012"
"2011-04-29 00:00:00";290;"06005"
"2011-05-03 00:00:00";157;"06296"
"2011-04-30 00:00:00";177;"05004"
"2011-05-01 00:00:00";177;"05004"
"2011-05-01 00:00:00";226;"06022"
"2011-04-28 00:00:00";41;"05012"
"2011-05-02 00:00:00";130;"05805"
"2011-05-04 00:00:00";36;"05012"
"2012-11-18 00:00:00";22;"05024"
"2012-11-17 00:00:00";160;"06027"
"2012-11-19 00:00:00";4;"06022"
"2012-11-20 00:00:00";81;"06005"
"2012-11-15 00:00:00";76;"05012"
"2012-11-20 00:00:00";4;"06022"
"2012-11-15 00:00:00";90;"05805"
"2012-11-15 00:00:00";167;"06027"
"2012-11-17 00:00:00";27;"05024"
"2012-11-16 00:00:00";166;"06027"
"2012-11-19 00:00:00";46;"05012"
"2012-11-16 00:00:00";-10;"06022"
"2012-11-16 00:00:00";32;"05024"
"2012-11-20 00:00:00";154;"06027"
"2012-11-19 00:00:00";139;"06027"
"2012-11-16 00:00:00";71;"05012"
"2012-11-21 00:00:00";28;"06296"
"2012-11-18 00:00:00";154;"06027"
"2012-11-16 00:00:00";35;"06296"
"2012-11-16 00:00:00";88;"06005"
"2012-11-21 00:00:00";144;"06027"
"2012-11-20 00:00:00";40;"05012"
"2012-11-17 00:00:00";78;"06005"
"2012-11-18 00:00:00";58;"05012"
"2012-11-21 00:00:00";41;"05012"
"2012-11-16 00:00:00";200;"05004"
"2012-11-17 00:00:00";190;"05004"
"2012-11-18 00:00:00";190;"05004"
"2012-11-18 00:00:00";6;"06022"
"2012-11-16 00:00:00";100;"05805"
"2012-11-17 00:00:00";64;"05012"
"2012-11-19 00:00:00";28;"06296"
"2012-11-21 00:00:00";-7;"06022"
"2012-11-18 00:00:00";93;"06005"
"2012-11-15 00:00:00";86;"06005"
"2012-11-21 00:00:00";204;"05004"
"2012-11-15 00:00:00";42;"06296"
"2012-11-19 00:00:00";112;"05805"
"2012-11-17 00:00:00";37;"06296"
"2012-11-18 00:00:00";28;"06296"
"2012-11-21 00:00:00";69;"06005"
"2012-11-20 00:00:00";30;"06296"
"2012-11-20 00:00:00";5;"05024"
"2012-11-15 00:00:00";-22;"06022"
"2012-11-17 00:00:00";95;"05805"
"2012-11-18 00:00:00";90;"05805"
"2012-11-20 00:00:00";144;"05805"
"2012-11-17 00:00:00";4;"06022"
"2012-11-20 00:00:00";193;"05004"
"2012-11-21 00:00:00";-12;"05024"
"2012-11-15 00:00:00";31;"05024"
"2012-11-15 00:00:00";217;"05004"
"2012-11-19 00:00:00";85;"06005"
"2012-11-19 00:00:00";20;"05024"
"2012-11-19 00:00:00";192;"05004"
"2012-11-21 00:00:00";144;"05805"
"2014-10-09 00:00:00";155;"06005"
"2014-10-11 00:00:00";92;"05805"
"2014-10-11 00:00:00";183;"06027"
"2014-10-13 00:00:00";73;"06022"
"2014-10-12 00:00:00";-38;"05024"
"2014-10-09 00:00:00";35;"06296"
"2014-10-14 00:00:00";140;"06005"
"2014-10-14 00:00:00";95;"05805"
"2014-10-15 00:00:00";24;"06296"
"2014-10-09 00:00:00";94;"06022"
"2014-10-13 00:00:00";180;"06027"
"2014-10-10 00:00:00";241;"05004"
"2014-10-10 00:00:00";34;"06296"
"2014-10-15 00:00:00";170;"06027"
"2014-10-10 00:00:00";150;"06005"
"2014-10-15 00:00:00";-27;"05012"
"2014-10-13 00:00:00";-44;"05024"
"2014-10-11 00:00:00";-10;"05012"
"2014-10-12 00:00:00";95;"05805"
"2014-10-11 00:00:00";32;"06296"
"2014-10-12 00:00:00";29;"06296"
"2014-10-12 00:00:00";181;"06027"
"2014-10-09 00:00:00";247;"05004"
"2014-10-14 00:00:00";-50;"05024"
"2014-10-10 00:00:00";85;"06022"
"2014-10-13 00:00:00";90;"05805"
